Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
SMOTE,Gradient Boosting,23,0.8514851485148515,0.9347826086956522,0.8911917098445595,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,24,0.7857142857142857,1.0,0.88,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,25,0.6666666666666666,0.9090909090909091,0.7692307692307693,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,26,0.8709677419354839,1.0,0.9310344827586207,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,27,0.8888888888888888,1.0,0.9411764705882353,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,28,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,Gradient Boosting,29,1.0,1.0,1.0,0.9209909117560833,0.959627752838711,
SMOTE,SVM,0,0.9876106194690265,0.6975,0.8175824175824176,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,1,0.9558823529411765,0.9701492537313433,0.9629629629629629,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,2,0.9695431472081218,0.9502487562189055,0.9597989949748744,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,3,0.825531914893617,0.9651741293532339,0.8899082568807339,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,4,0.9346733668341709,0.9253731343283582,0.93,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,5,0.9949748743718593,0.9850746268656716,0.99,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,6,0.4148148148148148,0.5572139303482587,0.47558386411889597,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,7,0.9707317073170731,0.9900497512437811,0.9802955665024631,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,8,0.33460803059273425,0.8728179551122195,0.4837595024187975,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,9,0.9900497512437811,0.9900497512437811,0.9900497512437811,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,10,0.5707070707070707,0.5621890547263682,0.5664160401002506,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,11,0.9945054945054945,0.900497512437811,0.9451697127937336,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,12,0.8835616438356164,0.6417910447761194,0.7435158501440923,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,13,0.8022598870056498,0.7473684210526316,0.773841961852861,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,14,0.6785714285714286,0.8507462686567164,0.7549668874172185,0.8078276165347406,0.7300931594624074,
SMOTE,SVM,15,1.0,0.9950248756218906,0.9975062344139651,0.8078276165347406,0.7300931594624074,
