Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
AE-GAN,Bagging Classifier,14,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,16,0.155,0.15422885572139303,0.1546134663341646,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,17,0.06666666666666667,0.07142857142857142,0.06896551724137931,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,22,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,23,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,24,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,25,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,26,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,27,0.006211180124223602,0.25,0.012121212121212121,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,28,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
AE-GAN,Bagging Classifier,29,0.0,0.0,0.0,0.20715437619117433,0.09928338750267064,
VAE,Logistic Regression,0,0.46701846965699206,0.1475,0.22419252691576946,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,1,0.12608695652173912,0.145,0.13488372093023257,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,2,0.13385826771653545,0.0845771144278607,0.10365853658536585,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,3,0.06962025316455696,0.16417910447761194,0.09777777777777778,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,4,0.1206896551724138,0.06965174129353234,0.08832807570977919,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,5,0.16,0.15920398009950248,0.1596009975062344,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,6,0.10135135135135136,0.07462686567164178,0.08595988538681948,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,7,0.14042553191489363,0.16417910447761194,0.15137614678899083,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,8,0.08421797593772117,0.2967581047381546,0.13120176405733186,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,9,0.08759124087591241,0.05970149253731343,0.07100591715976332,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,10,0.1,0.0845771144278607,0.09164420485175202,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,11,0.10574018126888217,0.17412935323383086,0.13157894736842105,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,12,0.16551724137931034,0.11940298507462686,0.13872832369942195,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,13,0.1619718309859155,0.12105263157894737,0.13855421686746988,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,14,0.10067114093959731,0.14925373134328357,0.12024048096192384,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,15,0.16751269035532995,0.16417910447761194,0.1658291457286432,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,16,0.0,0.0,0.0,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,17,0.07692307692307693,0.07142857142857142,0.07407407407407407,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,18,0.1016949152542373,0.208955223880597,0.13680781758957655,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,20,0.14963503649635038,0.20398009950248755,0.1726315789473684,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,21,0.14545454545454545,0.07960199004975124,0.10289389067524116,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,22,0.016025641025641024,0.13157894736842105,0.02857142857142857,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,23,0.1111111111111111,0.010869565217391304,0.019801980198019802,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,24,0.0,0.0,0.0,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,25,0.0,0.0,0.0,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,26,0.125,0.07407407407407407,0.09302325581395349,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,27,0.03125,0.25,0.05555555555555555,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,28,0.0,0.0,0.0,0.14147485705908225,0.11275300842048383,
VAE,Logistic Regression,29,0.0,0.0,0.0,0.14147485705908225,0.11275300842048383,
VAE,Random Forest,0,0.40853882959146115,0.4625,0.43384795778776625,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,1,0.19811320754716982,0.105,0.13725490196078433,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,2,0.12171052631578948,0.18407960199004975,0.14653465346534653,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,3,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,4,0.14414414414414414,0.07960199004975124,0.10256410256410256,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,5,0.16,0.15920398009950248,0.1596009975062344,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,6,0.07971014492753623,0.05472636815920398,0.06489675516224189,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,8,0.1415929203539823,0.11970074812967581,0.12972972972972974,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,9,0.08762886597938144,0.0845771144278607,0.08607594936708861,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,10,0.048939641109298535,0.14925373134328357,0.07371007371007371,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,11,0.10266159695817491,0.13432835820895522,0.11637931034482758,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,12,0.08333333333333333,0.009950248756218905,0.017777777777777778,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,13,0.13450292397660818,0.12105263157894737,0.12742382271468145,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,14,0.03571428571428571,0.024875621890547265,0.02932551319648094,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,16,0.10921501706484642,0.15920398009950248,0.12955465587044535,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,18,0.12195121951219512,0.024875621890547265,0.04132231404958678,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,22,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,23,0.1079136690647482,0.16304347826086957,0.12987012987012986,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,24,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,25,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,26,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,27,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,28,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Random Forest,29,0.0,0.0,0.0,0.23544934760299077,0.09910245627015106,
VAE,Gradient Boosting,0,0.43664717348927873,0.18666666666666668,0.2615294804436661,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,1,0.18584070796460178,0.105,0.134185303514377,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,3,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,4,0.1048951048951049,0.07462686567164178,0.0872093023255814,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,5,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,6,0.06422018348623854,0.03482587064676617,0.04516129032258064,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,8,0.16585365853658537,0.08478802992518704,0.11221122112211221,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,9,0.085,0.0845771144278607,0.08478802992518704,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,10,0.07604562737642585,0.09950248756218906,0.08620689655172414,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,11,0.037037037037037035,0.004975124378109453,0.008771929824561403,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,12,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,13,0.0314615690959777,0.41578947368421054,0.058496853017400964,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,14,0.034782608695652174,0.09950248756218906,0.05154639175257732,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,16,0.14691943127962084,0.15422885572139303,0.15048543689320387,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,18,0.1276595744680851,0.05970149253731343,0.08135593220338982,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,20,0.1958762886597938,0.1890547263681592,0.19240506329113924,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,21,0.16494845360824742,0.15920398009950248,0.1620253164556962,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,22,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,23,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,24,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,25,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,26,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,27,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,28,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,Gradient Boosting,29,0.0,0.0,0.0,0.1339979475150271,0.08368129702862882,
VAE,SVM,0,0.45048543689320386,0.29,0.35285171102661594,0.2002638909250843,0.1320824465181418,
VAE,SVM,1,0.1885245901639344,0.115,0.14285714285714285,0.2002638909250843,0.1320824465181418,
VAE,SVM,2,0.127208480565371,0.1791044776119403,0.1487603305785124,0.2002638909250843,0.1320824465181418,
VAE,SVM,3,0.1306122448979592,0.15920398009950248,0.14349775784753363,0.2002638909250843,0.1320824465181418,
VAE,SVM,4,0.11481481481481481,0.15422885572139303,0.1316348195329087,0.2002638909250843,0.1320824465181418,
VAE,SVM,5,0.16243654822335024,0.15920398009950248,0.16080402010050251,0.2002638909250843,0.1320824465181418,
VAE,SVM,6,0.07931034482758621,0.11442786069651742,0.09368635437881874,0.2002638909250843,0.1320824465181418,
VAE,SVM,7,0.1477832512315271,0.14925373134328357,0.1485148514851485,0.2002638909250843,0.1320824465181418,
VAE,SVM,8,0.10663983903420524,0.26433915211970077,0.15197132616487455,0.2002638909250843,0.1320824465181418,
VAE,SVM,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.2002638909250843,0.1320824465181418,
VAE,SVM,10,0.1111111111111111,0.11442786069651742,0.11274509803921569,0.2002638909250843,0.1320824465181418,
VAE,SVM,11,0.16733067729083664,0.208955223880597,0.18584070796460178,0.2002638909250843,0.1320824465181418,
VAE,SVM,12,0.14285714285714285,0.029850746268656716,0.04938271604938271,0.2002638909250843,0.1320824465181418,
VAE,SVM,13,0.12716763005780346,0.11578947368421053,0.12121212121212122,0.2002638909250843,0.1320824465181418,
VAE,SVM,14,0.11372549019607843,0.14427860696517414,0.12719298245614036,0.2002638909250843,0.1320824465181418,
VAE,SVM,15,0.17,0.1691542288557214,0.16957605985037408,0.2002638909250843,0.1320824465181418,
VAE,SVM,16,0.15577889447236182,0.15422885572139303,0.155,0.2002638909250843,0.1320824465181418,
VAE,SVM,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2002638909250843,0.1320824465181418,
VAE,SVM,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.2002638909250843,0.1320824465181418,
VAE,SVM,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.2002638909250843,0.1320824465181418,
VAE,SVM,20,0.1951219512195122,0.19900497512437812,0.19704433497536947,0.2002638909250843,0.1320824465181418,
VAE,SVM,21,0.16243654822335024,0.15920398009950248,0.16080402010050251,0.2002638909250843,0.1320824465181418,
VAE,SVM,22,0.03937007874015748,0.13157894736842105,0.06060606060606061,0.2002638909250843,0.1320824465181418,
VAE,SVM,23,0.05,0.021739130434782608,0.030303030303030304,0.2002638909250843,0.1320824465181418,
VAE,SVM,24,0.0,0.0,0.0,0.2002638909250843,0.1320824465181418,
VAE,SVM,25,0.0,0.0,0.0,0.2002638909250843,0.1320824465181418,
VAE,SVM,26,0.2222222222222222,0.07407407407407407,0.1111111111111111,0.2002638909250843,0.1320824465181418,
VAE,SVM,27,0.05,0.25,0.08333333333333333,0.2002638909250843,0.1320824465181418,
VAE,SVM,28,0.0,0.0,0.0,0.2002638909250843,0.1320824465181418,
VAE,SVM,29,0.05555555555555555,0.1111111111111111,0.07407407407407407,0.2002638909250843,0.1320824465181418,
VAE,Decision Tree,0,0.4019839395370808,0.3545833333333333,0.37679876023909675,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,1,0.22580645161290322,0.105,0.14334470989761092,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,2,0.12297734627831715,0.1890547263681592,0.14901960784313725,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,3,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,4,0.13114754098360656,0.07960199004975124,0.09907120743034056,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,5,0.16,0.15920398009950248,0.1596009975062344,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,6,0.017921146953405017,0.024875621890547265,0.020833333333333332,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,8,0.07673667205169628,0.23690773067331672,0.11592434411226357,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,10,0.039735099337748346,0.029850746268656716,0.03409090909090909,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,11,0.13253012048192772,0.05472636815920398,0.07746478873239436,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,12,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,13,0.07988980716253444,0.15263157894736842,0.10488245931283906,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,14,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,16,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,17,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,22,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,23,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,24,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,25,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,26,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,27,0.010810810810810811,0.25,0.02072538860103627,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,28,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,Decision Tree,29,0.0,0.0,0.0,0.1996774666471192,0.09921737878787737,
VAE,KNN,0,0.4414035087719298,0.26208333333333333,0.3288888888888889,0.18531007183697404,0.11537728098714686,
VAE,KNN,1,0.16793893129770993,0.11,0.13293051359516617,0.18531007183697404,0.11537728098714686,
VAE,KNN,2,0.12550607287449392,0.15422885572139303,0.13839285714285715,0.18531007183697404,0.11537728098714686,
VAE,KNN,3,0.145,0.14427860696517414,0.14463840399002495,0.18531007183697404,0.11537728098714686,
VAE,KNN,4,0.1043956043956044,0.1890547263681592,0.13451327433628318,0.18531007183697404,0.11537728098714686,
VAE,KNN,5,0.13157894736842105,0.14925373134328357,0.13986013986013987,0.18531007183697404,0.11537728098714686,
VAE,KNN,6,0.13612565445026178,0.12935323383084577,0.1326530612244898,0.18531007183697404,0.11537728098714686,
VAE,KNN,7,0.15,0.14925373134328357,0.14962593516209477,0.18531007183697404,0.11537728098714686,
VAE,KNN,8,0.1091314031180401,0.12219451371571072,0.11529411764705882,0.18531007183697404,0.11537728098714686,
VAE,KNN,9,0.07834101382488479,0.0845771144278607,0.08133971291866028,0.18531007183697404,0.11537728098714686,
VAE,KNN,10,0.08648648648648649,0.15920398009950248,0.11208406304728546,0.18531007183697404,0.11537728098714686,
VAE,KNN,11,0.1722689075630252,0.20398009950248755,0.1867881548974943,0.18531007183697404,0.11537728098714686,
VAE,KNN,12,0.21568627450980393,0.05472636815920398,0.0873015873015873,0.18531007183697404,0.11537728098714686,
VAE,KNN,13,0.06918238993710692,0.1736842105263158,0.09895052473763119,0.18531007183697404,0.11537728098714686,
VAE,KNN,14,0.0539568345323741,0.14925373134328357,0.07926023778071334,0.18531007183697404,0.11537728098714686,
VAE,KNN,15,0.17,0.1691542288557214,0.16957605985037408,0.18531007183697404,0.11537728098714686,
VAE,KNN,16,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.18531007183697404,0.11537728098714686,
VAE,KNN,17,0.05555555555555555,0.07142857142857142,0.0625,0.18531007183697404,0.11537728098714686,
VAE,KNN,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.18531007183697404,0.11537728098714686,
VAE,KNN,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.18531007183697404,0.11537728098714686,
VAE,KNN,20,0.19047619047619047,0.19900497512437812,0.19464720194647203,0.18531007183697404,0.11537728098714686,
VAE,KNN,21,0.16580310880829016,0.15920398009950248,0.16243654822335024,0.18531007183697404,0.11537728098714686,
VAE,KNN,22,0.0,0.0,0.0,0.18531007183697404,0.11537728098714686,
VAE,KNN,23,0.125,0.09782608695652174,0.10975609756097561,0.18531007183697404,0.11537728098714686,
VAE,KNN,24,0.0,0.0,0.0,0.18531007183697404,0.11537728098714686,
VAE,KNN,25,0.0,0.0,0.0,0.18531007183697404,0.11537728098714686,
VAE,KNN,26,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.18531007183697404,0.11537728098714686,
VAE,KNN,27,0.0,0.0,0.0,0.18531007183697404,0.11537728098714686,
VAE,KNN,28,0.0,0.0,0.0,0.18531007183697404,0.11537728098714686,
VAE,KNN,29,0.0,0.0,0.0,0.18531007183697404,0.11537728098714686,
VAE,Naive Bayes,0,0.3649921507064364,0.775,0.49626467449306294,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,1,0.07879924953095685,0.21,0.1145975443383356,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,2,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,3,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,4,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,5,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,6,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,7,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,8,0.09523809523809523,0.1396508728179551,0.11324570273003033,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,9,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,10,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,11,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,12,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,13,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,14,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,16,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,17,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,18,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,19,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,20,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,21,0.09203980099502487,0.18407960199004975,0.12271973466003316,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,22,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,23,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,24,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,25,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,26,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,27,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,28,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,Naive Bayes,29,0.0,0.0,0.0,0.2974637149978009,0.049262823455457544,
VAE,AdaBoost,0,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,1,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,2,0.12857142857142856,0.04477611940298507,0.06642066420664207,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,3,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,4,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,5,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,6,0.02040816326530612,0.05970149253731343,0.030418250950570342,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,7,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,8,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,9,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,10,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,11,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,12,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,13,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,14,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,15,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,16,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,17,0.007462686567164179,0.07142857142857142,0.013513513513513514,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,18,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,19,0.10199004975124377,0.20398009950248755,0.13598673300165837,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,20,0.05420267085624509,0.34328358208955223,0.09362279511533243,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,21,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,22,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,23,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,24,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,25,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,26,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,27,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,28,0.0,0.0,0.0,0.02067145579827005,0.05743899549869699,
VAE,AdaBoost,29,0.0020670647680293983,1.0,0.00412560165024066,0.02067145579827005,0.05743899549869699,
VAE,Extra Trees,0,0.42775935575556606,0.37625,0.4003546885391266,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,1,0.19491525423728814,0.115,0.14465408805031446,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,2,0.13333333333333333,0.1890547263681592,0.15637860082304528,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,3,0.15833333333333333,0.0945273631840796,0.11838006230529595,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,4,0.12083333333333333,0.14427860696517414,0.13151927437641722,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,5,0.16,0.15920398009950248,0.1596009975062344,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,6,0.11057692307692307,0.11442786069651742,0.11246943765281174,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,7,0.15422885572139303,0.15422885572139303,0.15422885572139303,0.22093534672335435,0.1130538465637947,
VAE,Extra Trees,8,0.1565217391304348,0.13466334164588528,0.1447721179624665,0.22093534672335435,0.1130538465637947,
