Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,Gradient Boosting,26,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,27,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,28,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,Gradient Boosting,29,0.0,0.0,0.0,0.13458437179299224,0.08363106417813743,
DCGAN,SVM,0,0.45091623036649214,0.28708333333333336,0.35081466395112015,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,1,0.1889763779527559,0.12,0.14678899082568808,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,2,0.1299638989169675,0.1791044776119403,0.1506276150627615,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,3,0.13636363636363635,0.16417910447761194,0.1489841986455982,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,4,0.11693548387096774,0.14427860696517414,0.1291759465478842,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,5,0.16161616161616163,0.15920398009950248,0.16040100250626566,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,6,0.09345794392523364,0.14925373134328357,0.11494252873563218,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,7,0.1477832512315271,0.14925373134328357,0.1485148514851485,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,8,0.10625620655412116,0.26683291770573564,0.15198863636363635,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,9,0.0845771144278607,0.0845771144278607,0.0845771144278607,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,10,0.12299465240641712,0.11442786069651742,0.11855670103092783,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,11,0.168,0.208955223880597,0.18625277161862527,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,12,0.16129032258064516,0.04975124378109453,0.07604562737642585,0.2008503152030494,0.12972672460815723,
DCGAN,SVM,13,0.13664596273291926,0.11578947368421053,0.12535612535612536,0.2008503152030494,0.12972672460815723,
